threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.64,0.08426270136307311,0.8947368421052632,0.15402038505096263,0.30603060306030605,0.983693733451015,0.979179634877131,0.7703100188553035,44581,739,8,68,739.0,8.0,68.0,44581.0,939.0
0.65,0.09201623815967523,0.8947368421052632,0.1668711656441718,0.3259827420901246,0.9851941747572815,0.979179634877131,0.7703100188553035,44649,671,8,68,671.0,8.0,68.0,44649.0,871.0
0.66,0.09855072463768116,0.8947368421052632,0.17754569190600522,0.3420523138832998,0.9862753751103266,0.979179634877131,0.7703100188553035,44698,622,8,68,622.0,8.0,68.0,44698.0,822.0
0.67,0.10526315789473684,0.8947368421052632,0.1883656509695291,0.35789473684210527,0.9872462488967343,0.979179634877131,0.7703100188553035,44742,578,8,68,578.0,8.0,68.0,44742.0,778.0
0.68,0.1118421052631579,0.8947368421052632,0.19883040935672514,0.37280701754385964,0.9880847308031774,0.979179634877131,0.7703100188553035,44780,540,8,68,540.0,8.0,68.0,44780.0,740.0
0.69,0.11867364746945899,0.8947368421052632,0.20955315870570107,0.38768529076396807,0.9888570167696381,0.979179634877131,0.7703100188553035,44815,505,8,68,505.0,8.0,68.0,44815.0,705.0
0.7,0.1266294227188082,0.8947368421052632,0.22185970636215335,0.4042806183115339,0.9896513680494263,0.979179634877131,0.7703100188553035,44851,469,8,68,469.0,8.0,68.0,44851.0,669.0
0.71,0.13709677419354838,0.8947368421052632,0.23776223776223776,0.425,0.9905560458958517,0.979179634877131,0.7703100188553035,44892,428,8,68,428.0,8.0,68.0,44892.0,628.0
0.72,0.1452991452991453,0.8947368421052632,0.25,0.44041450777202074,0.9911738746690203,0.979179634877131,0.7703100188553035,44920,400,8,68,400.0,8.0,68.0,44920.0,600.0
0.73,0.15227272727272728,0.881578947368421,0.2596899224806202,0.45026881720430106,0.9917696381288614,0.979179634877131,0.7703100188553035,44947,373,9,67,373.0,9.0,67.0,44947.0,598.0
0.74,0.16834170854271358,0.881578947368421,0.28270042194092826,0.4772079772079772,0.9926963812886143,0.979179634877131,0.7703100188553035,44989,331,9,67,331.0,9.0,67.0,44989.0,556.0
0.75,0.1876750700280112,0.881578947368421,0.3094688221709007,0.5068078668683812,0.9936010591350397,0.979179634877131,0.7703100188553035,45030,290,9,67,290.0,9.0,67.0,45030.0,515.0
0.76,0.21543408360128619,0.881578947368421,0.3462532299741602,0.5447154471544715,0.9946160635481024,0.979179634877131,0.7703100188553035,45076,244,9,67,244.0,9.0,67.0,45076.0,469.0
0.77,0.25769230769230766,0.881578947368421,0.39880952380952384,0.5939716312056738,0.9957413945278023,0.979179634877131,0.7703100188553035,45127,193,9,67,193.0,9.0,67.0,45127.0,418.0
0.78,0.3101851851851852,0.881578947368421,0.4589041095890411,0.6442307692307693,0.9967122683142101,0.979179634877131,0.7703100188553035,45171,149,9,67,149.0,9.0,67.0,45171.0,374.0
0.79,0.3489583333333333,0.881578947368421,0.5,0.6754032258064516,0.9972418358340689,0.979179634877131,0.7703100188553035,45195,125,9,67,125.0,9.0,67.0,45195.0,350.0
0.8,0.39285714285714285,0.868421052631579,0.5409836065573771,0.6991525423728814,0.9977493380406002,0.979179634877131,0.7703100188553035,45218,102,10,66,102.0,10.0,66.0,45218.0,352.0
0.81,0.4125,0.868421052631579,0.559322033898305,0.7112068965517241,0.9979258605472198,0.979179634877131,0.7703100188553035,45226,94,10,66,94.0,10.0,66.0,45226.0,344.0
0.82,0.4520547945205479,0.868421052631579,0.5945945945945946,0.7333333333333333,0.9982347749338041,0.979179634877131,0.7703100188553035,45240,80,10,66,80.0,10.0,66.0,45240.0,330.0
0.83,0.4852941176470588,0.868421052631579,0.6226415094339622,0.75,0.9984554280670785,0.979179634877131,0.7703100188553035,45250,70,10,66,70.0,10.0,66.0,45250.0,320.0
0.84,0.4925373134328358,0.868421052631579,0.6285714285714286,0.7534246575342466,0.9984995586937334,0.979179634877131,0.7703100188553035,45252,68,10,66,68.0,10.0,66.0,45252.0,318.0
0.85,0.5038167938931297,0.868421052631579,0.6376811594202898,0.7586206896551724,0.9985657546337158,0.979179634877131,0.7703100188553035,45255,65,10,66,65.0,10.0,66.0,45255.0,315.0
0.86,0.5238095238095238,0.868421052631579,0.6534653465346535,0.7674418604651163,0.998676081200353,0.979179634877131,0.7703100188553035,45260,60,10,66,60.0,10.0,66.0,45260.0,310.0
0.87,0.5409836065573771,0.868421052631579,0.6666666666666666,0.7746478873239436,0.9987643424536629,0.979179634877131,0.7703100188553035,45264,56,10,66,56.0,10.0,66.0,45264.0,306.0
0.88,0.5641025641025641,0.868421052631579,0.6839378238341969,0.7838479809976246,0.9988746690203001,0.979179634877131,0.7703100188553035,45269,51,10,66,51.0,10.0,66.0,45269.0,301.0
0.89,0.6,0.868421052631579,0.7096774193548387,0.7971014492753623,0.9990291262135922,0.979179634877131,0.7703100188553035,45276,44,10,66,44.0,10.0,66.0,45276.0,294.0
