threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.64,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.65,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.66,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.67,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.68,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.69,0.9,0.6923076923076923,0.782608695652174,0.7258064516129032,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,4,9,1.0,4.0,9.0,7986.0,101.0
0.7,0.875,0.5384615384615384,0.6666666666666666,0.5833333333333334,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,6,7,1.0,6.0,7.0,7986.0,151.0
0.71,0.875,0.5384615384615384,0.6666666666666666,0.5833333333333334,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,6,7,1.0,6.0,7.0,7986.0,151.0
0.72,0.875,0.5384615384615384,0.6666666666666666,0.5833333333333334,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,6,7,1.0,6.0,7.0,7986.0,151.0
0.73,0.875,0.5384615384615384,0.6666666666666666,0.5833333333333334,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,6,7,1.0,6.0,7.0,7986.0,151.0
0.74,0.8571428571428571,0.46153846153846156,0.6,0.5084745762711864,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,7,6,1.0,7.0,6.0,7986.0,176.0
0.75,0.8571428571428571,0.46153846153846156,0.6,0.5084745762711864,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,7,6,1.0,7.0,6.0,7986.0,176.0
0.76,0.8571428571428571,0.46153846153846156,0.6,0.5084745762711864,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,7,6,1.0,7.0,6.0,7986.0,176.0
0.77,0.8571428571428571,0.46153846153846156,0.6,0.5084745762711864,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,7,6,1.0,7.0,6.0,7986.0,176.0
0.78,0.8571428571428571,0.46153846153846156,0.6,0.5084745762711864,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,7,6,1.0,7.0,6.0,7986.0,176.0
0.79,0.8571428571428571,0.46153846153846156,0.6,0.5084745762711864,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,7,6,1.0,7.0,6.0,7986.0,176.0
0.8,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.43103448275862066,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,8,5,1.0,8.0,5.0,7986.0,201.0
0.81,0.8333333333333334,0.38461538461538464,0.5263157894736842,0.43103448275862066,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,8,5,1.0,8.0,5.0,7986.0,201.0
0.82,0.8,0.3076923076923077,0.4444444444444444,0.3508771929824561,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,9,4,1.0,9.0,4.0,7986.0,226.0
0.83,0.8,0.3076923076923077,0.4444444444444444,0.3508771929824561,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,9,4,1.0,9.0,4.0,7986.0,226.0
0.84,0.8,0.3076923076923077,0.4444444444444444,0.3508771929824561,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,9,4,1.0,9.0,4.0,7986.0,226.0
0.85,0.8,0.3076923076923077,0.4444444444444444,0.3508771929824561,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,9,4,1.0,9.0,4.0,7986.0,226.0
0.86,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.87,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.88,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.89,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.9,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.91,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.92,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.93,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.94,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.95,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.96,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.97,0.6666666666666666,0.15384615384615385,0.25,0.18181818181818182,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,11,2,1.0,11.0,2.0,7986.0,276.0
0.98,0.5,0.07692307692307693,0.13333333333333333,0.09259259259259259,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,12,1,1.0,12.0,1.0,7986.0,301.0
0.99,0.5,0.07692307692307693,0.13333333333333333,0.09259259259259259,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,12,1,1.0,12.0,1.0,7986.0,301.0
